System Users,Системні користувачі,
System and Website Users,Системні користувачі і користувачі веб-сайту,
System managers are allowed by default,Системні менеджери дозволені за замовчуванням,
System will automatically create the serial numbers / batch for the Finished Good on submission of work order,Система автоматично створить серійні номери / партії для готової продукції після надсилання робочого замовлення.,
System will automatically delete Prepared Reports after these many days since creation,Система автоматично видалить підготовлені звіти через стільки днів після створення,
"System will do an implicit conversion using the pegged currency.
Ex: Instead of AED -> INR, system will do AED -> USD -> INR using the pegged exchange rate of AED against USD.","Система виконає неявну конвертацію, використовуючи прив'язаний обмінний курс AED до USD.
Наприклад: Замість AED -> INR, система виконає AED -> USD -> INR, використовуючи прив'язаний обмінний курс AED до USD.",
"System will do an implicit conversion using the pegged currency. 
Ex: Instead of AED -&gt; INR, system will do AED -&gt; USD -&gt; INR using the pegged exchange rate of AED against USD.","Система виконає неявну конвертацію, використовуючи прив’язану валюту.<br> Наприклад: Замість AED -> INR, система переведе AED -> USD -> INR, використовуючи фіксований обмінний курс AED відносно USD.",
System will fetch all the entries if limit value is zero.,"Система вибере всі записи, якщо граничне значення дорівнює нулю.",
System will not check over billing since amount for Item {0} in {1} is zero,"Система не перевірятиме перерахунок, оскільки сума для товару {0} у {1} дорівнює нулю",
System will notify to increase or decrease quantity or amount ,Система повідомить про збільшення або зменшення кількості чи суми,
"System will pickup the materials from the selected warehouses. If not specified, system will create material request for purchase.","Система забере матеріали з вибраних складів. Якщо не вказано, система створить запит на придбання матеріалів.",
TDS Computation Summary,Зведення розрахунків TDS,
TDS Deducted,Відраховано TDS,
TDS Payable,TDS сплачується,
TDS Payable Monthly,TDS виплачується щомісяця,
TDS Rate %,TDS Rate%,
TS-.YYYY.-,ТС-.РРРР.-,
Table,Таблиця,
Table Break,Перерва за столом,
Table Field,Таблиця поле,
Table HTML,Таблиця HTML,
Table MultiSelect,Таблиця MultiSelect,
Table for Item that will be shown in Web Site,"Таблиця для елемента, який буде відображатися на веб-сайті",
Table updated,Таблиця оновлюється,
Table {0} cannot be empty,Таблиця {0} не може бути порожнім,
Tablespoon (US),Столова ложка (США),
Tag,Тег,
Tag Link,Посилання тегів,
Tags,Теги,
Take Backup,Візьміть резервну копію,
Take Photo,Сфотографувати,
Tally Company,Компанія Tally,
Tally Creditors Account,Рахунок кредиторів Tally,
Tally Debtors Account,Рахунок боржників,
Tally Migration Error,Помилка міграції Tally,
Tamil Nadu,Тамілнад,
Tap items to add them here,"Натисніть пункти, щоб додати їх тут",
Target,Мета,
Target  Amount,Цільова сума,
Target ({}),Ціль ({}),
Target Asset,Цільовий актив,
Target Asset {0} cannot be cancelled,Цільовий актив {0} не може бути скасований,
Target Asset {0} cannot be submitted,Цільовий ресурс {0} неможливо надіслати,
Target Asset {0} cannot be {1},Цільовий актив {0} не може бути {1},
Target Asset {0} does not belong to company {1},Цільовий актив {0} не належить компанії {1},
Target Asset {0} needs to be composite asset,Цільовий актив {0} має бути складеним активом,
Target Detail,Деталі цілі,
Target Details,Деталі цілі,
Target Distribution,Розподіл цільових показників,
Target Exchange Rate,Цільовий обмінний курс,
Target Fieldname (Stock Ledger Entry),Назва цільового поля (запис у складській книзі),
Target Fixed Asset Account,Цільовий рахунок основних засобів,
Target Incoming Rate,Цільовий вхідний коефіцієнт,
Target Item Code,Код цільового елемента,
Target Item {0} must be a Fixed Asset item,Цільовий елемент {0} має бути елементом основних засобів,
Target Location,Цільове розташування,
Target Location is required for transferring Asset {0},Для передачі активу {0} потрібне цільове місцезнаходження,
Target Location is required while receiving Asset {0},Цільове розташування обов’язкове під час отримання активу {0},
Target Location is required while receiving Asset {0} from an employee,Цільове місце розташування потрібне під час отримання активу {0} від співробітника,
Target Location is required while transferring Asset {0},Цільове місце розташування потрібно при передачі активу {0},
Target Location or To Employee is required while receiving Asset {0},Під час отримання активу потрібно використовувати цільове місцеположення або працівника {0},
Target On,Ціль увімкнена,
Target Qty,Цільова кількість,
Target Warehouse,Цільовий склад,
Target Warehouse Address,Адреса цільового складу,
Target Warehouse Address Link,Посилання на адресу цільового складу,
Target Warehouse Reservation Error,Помилка резервування цільового складу,
Target Warehouse for Finished Good must be same as Finished Good Warehouse {1} in Work Order {2} linked to the Subcontracting Inward Order.,"Цільовий склад для готової продукції має збігатися зі складом готової продукції {1} у робочому замовленні {2}, пов’язаному із замовленням на субпідряд.",
Target Warehouse is required before Submit,"Перед надсиланням потрібен параметр ""Цільовий склад""",
Target Warehouse is set for some items but the customer is not an internal customer.,"Цільовий склад встановлено для деяких товарів, але клієнт не є внутрішнім клієнтом.",
Target Warehouse {0} must be same as Delivery Warehouse {1} in the Subcontracting Inward Order Item.,Цільовий склад {0} має збігатися зі складом доставки {1} у позиції субпідрядного вхідного замовлення.,
Target warehouse is mandatory for row {0},Цільовий склад обов’язковий для рядка {0},
Targets,Цілі,
Targetted,Орієнтований,
Tariff Number,Тарифний номер,
Task,Завдання,
Task Assignee Email,Електронна пошта виконавця завдання,
Task Completion,Виконання завдання,
Task Depends On,Завдання залежить від,
Task Description,Опис завдання,
Task Name,Назва завдання,
Task Progress,Виконання завдання,
Task Type,Тип завдання,
Task Weight,Вага завдання,
Task {0} depends on Task {1}. Please add Task {1} to the Tasks list.,"Завдання {0} залежить від завдання {1}. Будь ласка, додайте завдання {1} до списку завдань.",
Task's {0} End Date cannot be after Project's End Date.,{0} Дата завершення завдання не може бути закінчена після закінчення дати проекту.,
Task's {0} Start Date cannot be after Project's End Date.,{0} Дата початку роботи завдання не може бути після закінчення дати завершення проекту.,
Tasks,Завдання,
Tasks Completed,Виконані завдання,
Tasks Created,Завдання створений,
Tasks Overdue,Прострочені завдання,
Tasks have been created for managing the {0} disease (on row {1}),Завдання були створені для управління хворобою {0} (у рядку {1}),
Tax,Податок,
Tax Account,Податковий рахунок,
Tax Account Head,Керівник податкового рахунку,
Tax Account not specified for Shopify Tax {0},Податковий рахунок не вказаний для Shopify Tax {0},
Tax Amount,Сума податку,
Tax Amount After Discount Amount,Сума податку після суми знижки,
Tax Amount After Discount Amount (Company Currency),Сума податку після знижки (валюта компанії),
Tax Amount will be rounded on a row(items) level,Сума податку буде округлена на рівні рядка (позицій),
Tax Assets,Податкові активи,
Tax Breakup,Податкова розстрочка,
Tax Category,Податкова категорія,
Tax Category for overriding tax rates.,Податкова категорія для перевищення податкових ставок.,
"Tax Category has been changed to ""Total"" because all the Items are non-stock items","Категорію податку змінено на ""Всього"", оскільки всі товари відсутні на складі",
Tax Expense,Податкові витрати,
Tax ID,Податковий ідентифікатор,
Tax Id,Податковий ідентифікатор,
Tax Id: ,Податковий ідентифікатор:,
Tax Id: {0},Податковий ідентифікатор: {0},
Tax Masters,Податкові майстри,
Tax Rate,Ставка податку,
Tax Rate %,Податкова ставка %,
Tax Rates,Податкові ставки,
Tax Refunds provided to Tourists under the Tax Refunds for Tourists Scheme,"Податкове відшкодування, що надається туристам за схемою податкового відшкодування для туристів",
Tax Row,Податковий рядок,
Tax Rule,Податкове правило,
Tax Rule Conflicts with {0},Конфлікти податкових правил з {0},
Tax Rule for transactions.,Податкове правило для операцій,
Tax Settings,Налаштування податків,
Tax Template,Шаблон податкової картки,
Tax Template is mandatory.,Шаблон податкової звітності є обов’язковим.,
Tax Total,Загальна сума податку,
Tax Type,Тип податку,
Tax Withholding,Утримання податку,
Tax Withholding Account,Рахунок для утримання податків,
Tax Withholding Category,Категорія утримання податку,
Tax Withholding Details,Деталі утримання податку,
Tax Withholding Entries,Записи про утримання податку,
Tax Withholding Entry,Запис про утримання податку,
Tax Withholding Group,Група утримання податків,
Tax Withholding Rate,Ставка утримання податку,
Tax Withholding Rates,Ставки утримання податків,
Tax Withholding rates to be applied on transactions.,"Тарифи на оподаткування, що застосовуються до операцій.",
"Tax detail table fetched from item master as a string and stored in this field.
Used for Taxes and Charges","Таблиця податкових відомостей, отримана з основного елемента як рядок та збережена в цьому полі.
			Використовується для податків та зборів",
Tax detail table fetched from item master as a string and stored in this field.\nUsed for Taxes and Charges,Податковий деталь стіл вуха від майстра пункт у вигляді рядка і зберігаються в цій галузі. Використовується з податків і зборів,
Tax template for buying transactions.,Податковий шаблон для операцій покупки.,
Tax template for item tax rates.,Податковий шаблон для ставок податку на предмет.,
Tax template for selling transactions.,Податковий шаблон для операцій продажу.,
Tax withheld only for amount exceeding cumulative threshold,"Податок утримується лише з суми, що перевищує сукупний поріг",
TaxJar Settings,Налаштування TaxJar,
Taxable Amount,Оподатковувана сума,
Taxable Date,Дата оподаткування,
Taxable Document Name,Назва оподатковуваного документа,
Taxable Document Type,Тип оподатковуваного документа,
Taxes,Податки,
Taxes and Charges,Податки та збори,
Taxes and Charges Added,Додані податки та збори,
Taxes and Charges Added (Company Currency),Додані податки та збори (валюта компанії),
Taxes and Charges Calculation,Розрахунок податків та зборів,
Taxes and Charges Deducted,"Податки та збори, що утримуються",
Taxes and Charges Deducted (Company Currency),Утримані податки та збори (валюта компанії),
Taxes row #{0}: {1} cannot be smaller than {2},Рядок податків №{0}: {1} не може бути меншим за {2},
Team,Команда,
Team Member,Член команди,
Team Members,Члени команди,
Team Members Heading,Члени команди Очолювати,
Teaspoon,Чайна ложка,
Technical Atmosphere,Технічна атмосфера,
Technology,Технології,
Telangana,Телангана,
Tele,Теле,
Telecommunications,Телекомунікації,
Telephone Expenses,Витрати на телефон,
Telephony Call Type,Тип телефонного дзвінка,
Television,Телебачення,
Temperature: ,Температура:,
Template,Шаблон,
Template Error,Помилка шаблону,
Template Item,Елемент шаблону,
Template Item Selected,Вибрано елемент шаблону,
Template Name,Назва шаблону,
Template Options,Параметри шаблону,
Template Task,Шаблон завдання,
Template Title,Назва шаблону,
Template Warnings,Попередження про шаблон,
Template of terms or contract.,Шаблон умов договору,
Templates of supplier scorecard criteria.,Шаблони критеріїв показників постачальників.,
Templates of supplier scorecard variables.,Шаблони постачальників показників змінної.,
Templates of supplier standings.,Шаблони таблиці постачальників.,
Temporarily Disabled,Тимчасово відключений,
Temporarily on Hold,Тимчасово на очікуванні,
Temporary,Тимчасовий,
Temporary Accounts,Тимчасові рахунки,
Temporary Opening,Тимчасове відкриття,
Temporary Opening Account,Тимчасовий відкритий рахунок,
Term Details,Деталі терміну,
Term End Date,Термін Дата закінчення,
Term Name,термін Ім&#39;я,
Term Start Date,Термін дата початку,
Terms,Умови,
Terms & Conditions,Умови та положення,
Terms Template,Шаблон умов,
Terms and Conditions,Умови та положення,
Terms and Conditions Content,Умови та положення Зміст,
Terms and Conditions Details,Умови та положення Детальніше,
Terms and Conditions Help,Довідка з умов та положень,
Terms and Conditions Template,Шаблон умов та положень,
Terms and Conditions1,Умови та положення1,
Ternary Plot,Трінарний ділянка,
Territory,Територія,
Territory Item,Територія Елемент,
Territory Manager,Керівник території,
Territory Name,Назва території,
Territory Target Variance Based On Item Group,Відхилення цільової області території залежно від групи товарів,
Territory Targets,Цілі території,
Territory-wise Sales,Продажі за територією,
Tesla,Тесла,
Test,Тест,
Test :,Тест:,
Test Created,Тест створений,
Test Email Address,Тест E-mail адреса,
Test Group,Тестова група,
Test Name,Назва тесту,
Test Runner,Тест Runner,
Test Template,Тестовий шаблон,
Test email sent to {0},Тестовий електронний лист надіслано на адресу {0},
Test(s) Prescribed.,Тест (и) Призначені.,
Test: ,Тест:,
Testing,Тестування,
Text,Текст,
Text Color,Колір тексту,
Text Editor,Текстовий редактор,
"Text displayed on the financial statement (e.g., 'Total Revenue', 'Cash and Cash Equivalents')","Текст, що відображається у фінансовому звіті (наприклад, ""Загальний дохід"", ""Грошові кошти та їх еквіваленти"")",
Text to be displayed for Link to Web Page if this form has a web page. Link route will be automatically generated based on `page_name` and `parent_website_route`,"Текст, відображений протягом Посилання на веб-сторінку, якщо ця форма має веб-сторінку. Маршрут Посилання буде автоматично генерується на основі `` page_name` і parent_website_route`",
Thank you,Дякую,
Thank you for your business!,Дякуємо Вам за співпрацю!,
Thank you for your email,Дякую вам за вашу електронну пошту,
Thank you for your feedback!,Спасибі за ваш відгук!,
Thank you for your interest in subscribing to our updates,Дякуємо за вашу зацікавленість у новинах проекту,
Thank you for your message,Дякую за повідомлення,
The 'From Package No.' field must neither be empty nor it's value less than 1.,"Поле ""Номер посилки відправника"" не повинно бути порожнім, а його значення не повинно бути меншим за 1.",
"The Access to Request for Quotation From Portal is Disabled. To Allow Access, Enable it in Portal Settings.","Доступ до запиту комерційної пропозиції з порталу вимкнено. Щоб дозволити доступ, увімкніть його в налаштуваннях порталу.",
The Auto Repeat for this document has been disabled.,Автоматичне повторення цього документа вимкнено.,
The BOM which will be replaced,"Специфікація продукції, яка буде замінена",
"The Batch {0} has negative batch quantity {1}. To fix this, go to the batch and click on Recalculate Batch Qty. If the issue still persists, create an inward entry.","Партія {0} має від’ємну кількість партії {1}. Щоб виправити це, перейдіть до партії та натисніть ""Перерахувати кількість партії"". Якщо проблема не зникає, створіть вхідний запис.",
The Brand,Бренд,
The CSV format is case sensitive,Формат CSV з урахуванням регістру,
The Campaign '{0}' already exists for the {1} '{2}',Кампанія ’{0}’ вже існує для {1} ’{2}’,
The Company {0} of Sales Forecast {1} does not match with the Company {2} of Master Production Schedule {3}.,Компанія {0} прогнозу продажів {1} не збігається з компанією {2} головного виробничого графіка {3}.,
The Condition '{0}' is invalid,Умова &#39;{0}&#39; є недійсним,
The Document Type {0} must have a Status field to configure Service Level Agreement,"Тип документа {0} повинен мати поле ""Статус"" для налаштування угоди про рівень обслуговування",
The Excluded Fee is bigger than the Deposit it is deducted from.,"Виключений збір більший за депозит, з якого він вираховується.",
The First User: You,Перший користувач: Ви,
"The GL Entries and closing balances will be processed in the background, it can take a few minutes.","Записи головної книги та кінцеві сальдо будуть оброблятися у фоновому режимі, це може зайняти кілька хвилин.",
"The GL Entries will be cancelled in the background, it can take a few minutes.","Записи GL будуть скасовані у фоновому режимі, це може зайняти кілька хвилин.",
The Item {0} cannot have Batch,Позиція {0} не може мати партій,
The Link specified has either been used before or Invalid,Вказане посилання було використано раніше або недійсне,
The Loyalty Program isn't valid for the selected company,Програма лояльності не діє для вибраної компанії,
"The Payment Request {0} is already paid, cannot process payment twice","Запит на платіж {0} вже оплачено, не можна обробити платіж двічі",
The Payment Term at row {0} is possibly a duplicate.,"Можливо, умова оплати в рядку {0} є дублікатом.",
"The Pick List having Stock Reservation Entries cannot be updated. If you need to make changes, we recommend canceling the existing Stock Reservation Entries before updating the Pick List.","Список комплектації з записами резервування запасів неможливо оновити. Якщо вам потрібно внести зміни, рекомендуємо скасувати існуючі записи резервування запасів перед оновленням списку комплектації.",
The Process Loss Qty has reset as per job cards Process Loss Qty,Кількість втрат процесу скинуто відповідно до карток завдань Кількість втрат процесу,
The Request for Quotation can be accessed by clicking on the following button,"Запит на пропозицію можна отримати, натиснувши наступну кнопку",
The Sales Person is linked with {0},Продавець пов’язаний з {0},
The Serial No at Row #{0}: {1} is not available in warehouse {2}.,Серійний номер у рядку №{0}: {1} недоступний на складі {2}.,
The Serial No {0} is reserved against the {1} {2} and cannot be used for any other transaction.,Серійний номер {0} зарезервовано для {1} {2} і не може бути використаний для будь-якої іншої транзакції.,
The Serial and Batch Bundle {0} is not valid for this transaction. The 'Type of Transaction' should be 'Outward' instead of 'Inward' in Serial and Batch Bundle {0},"Серійний та пакетний пакет {0} недійсний для цієї транзакції. ""Тип транзакції"" має бути ""Зовнішній"" замість ""Вхідний"" у серійному та пакетному пакеті {0}.",
"The Stock Entry of type 'Manufacture' is known as backflush. Raw materials being consumed to manufacture finished goods is known as backflushing.  When creating Manufacture Entry, raw-material items are backflushed based on BOM of production item. If you want raw-material items to be backflushed based on Material Transfer entry made against that Work Order instead, then you can set it under this field.","Запис запасу типу ""Виробництво"" відомий як зворотне скидання. Сировина, що використовується для виробництва готової продукції, відома як зворотне скидання.<br><br> Під час створення виробничого запису, позиції сировини повертаються назад на основі специфікації виробничого елемента. Якщо ви хочете, щоб позиції сировини поверталися назад на основі запису переміщення матеріалів, зробленого для цього робочого замовлення, ви можете встановити це в цьому полі.",
"The Stock Entry of type 'Manufacture' is known as backflush. Raw materials being consumed to manufacture finished goods is known as backflushing. <br><br> When creating Manufacture Entry, raw-material items are backflushed based on BOM of production item. If you want raw-material items to be backflushed based on Material Transfer entry made against that Work Order instead, then you can set it under this field.","Акціонерний товар типу &quot;Виробництво&quot; відомий як зворотна промивка. Сировина, яка споживається для виробництва готової продукції, відома як зворотна промивка.<br><br> При створенні заявки на виробництво сировинні товари здійснюють зворотну промивку на основі специфікації виробничого елемента. Якщо ви хочете, щоб сировинні предмети пройшли зворотну промивку на основі запису про перенесення матеріалу, зробленого відповідно до цього робочого замовлення, тоді ви можете встановити його в цьому полі.",
The Term End Date cannot be earlier than the Term Start Date. Please correct the dates and try again.,"Термін Дата закінчення не може бути раніше, ніж термін Дата початку. Будь ласка, виправте дату і спробуйте ще раз.",
The Term End Date cannot be later than the Year End Date of the Academic Year to which the term is linked (Academic Year {}). Please correct the dates and try again.,"Термін Дата закінчення не може бути пізніше, ніж за рік Дата закінчення навчального року, до якого цей термін пов&#39;язаний (навчальний рік {}). Будь ласка, виправте дату і спробуйте ще раз.",
The Term Start Date cannot be earlier than the Year Start Date of the Academic Year to which the term is linked (Academic Year {}). Please correct the dates and try again.,"Термін Дата початку не може бути раніше, ніж рік Дата початку навчального року, до якого цей термін пов&#39;язаний (навчальний рік {}). Будь ласка, виправте дату і спробуйте ще раз.",
The Year End Date cannot be earlier than the Year Start Date. Please correct the dates and try again.,"Рік Кінцева дата не може бути раніше, ніж рік Дата початку. Будь ласка, виправте дату і спробуйте ще раз.",
"The account head under Liability or Equity, in which Profit/Loss will be booked","Заголовок рахунку в розділі ""Зобов’язання"" або ""Власний капітал"", на якому буде враховано прибуток/збиток",
The accounts are set by the system automatically but do confirm these defaults,"Облікові записи встановлюються системою автоматично, але підтверджують ці значення за замовчуванням",
The allocated amount is greater than the outstanding amount of Payment Request {0},Виділена сума перевищує непогашену суму Запиту на платіж {0},
The amount of {0} set in this payment request is different from the calculated amount of all payment plans: {1}. Make sure this is correct before submitting the document.,"Сума {0}, вказана в цьому платіжному запиті, відрізняється від розрахованої суми для всіх планів оплати: {1}. Переконайтеся, що це правильно, перш ніж надсилати документ.",
"The application has been updated to a new version, please refresh this page","Додаток був оновлений до нової версії, будь ласка, поновіть цю сторінку",
The attachments could not be correctly linked to the new document,Вкладення не можуть бути правильно пов&#39;язані з новим документом,
"The batch {0} is already reserved in {1} {2}. So, cannot proceed with the {3} {4}, which is created against the {5} {6}.","Пакет {0} вже зарезервовано в {1} {2}. Тому неможливо продовжити роботу з {3} {4}, який створено для {5} {6}.",
The column {0} has {1} different date formats. Automatically setting {2} as the default format as it is the most common. Please change other values in this column to this format.,"Стовпець {0} має {1} різні формати дат. Автоматично встановлюючи {2} як формат за замовчуванням, оскільки він є найпоширенішим. Будь ласка, змініть інші значення в цьому стовпці на такий формат.",
The comment cannot be empty,Коментар не може бути порожнім,
The completed quantity {0} of an operation {1} cannot be greater than the completed quantity {2} of a previous operation {3}.,Виконана кількість {0} операції {1} не може бути більшою за виконану кількість {2} попередньої операції {3}.,
The currency of invoice {} ({}) is different from the currency of this dunning ({}).,Валюта рахунку-фактури {} ({}) відрізняється від валюти цього нагадування ({}).,
The current POS opening entry is outdated. Please close it and create a new one.,"Поточний запис про відкриття POS-терміналу застарів. Будь ласка, закрийте його та створіть новий.",
The default BOM for that item will be fetched by the system. You can also change the BOM.,Система отримає стандартну специфікацію для цього елемента. Ви також можете змінити специфікацію.,
The difference between from time and To Time must be a multiple of Appointment,Різниця між часом від та часом до має бути кратною часу призначення,
The document could not be correctly assigned,Документ не може бути правильно призначений,
The document has been assigned to {0},Документ присвоєно {0},
"The fallback series is ""SO-WOO-"".",Резервна серія - &quot;SO-WOO-&quot;.,
The field Asset Account cannot be blank,"Поле ""Рахунок активів"" не може бути порожнім",
The field Equity/Liability Account cannot be blank,"Поле ""Рахунок власного капіталу/зобов’язань"" не може бути порожнім",
The field From Shareholder cannot be blank,"Поле ""Від акціонера"" не може бути порожнім",
The field To Shareholder cannot be blank,"Поле ""Акціонеру"" не може бути порожнім",
The field {0} in row {1} is not set,Поле {0} у рядку {1} не встановлено,
The fields From Shareholder and To Shareholder cannot be blank,"Поля ""Від акціонера"" та ""До акціонера"" не можуть бути порожніми",
The first Approver in the list will be set as the default Approver.,Перший затверджувач у списку буде встановлений як затверджувач за замовчуванням.,
The first user will become the System Manager (you can change this later).,Перший користувач стане System Manager (ви можете змінити це пізніше).,
The fiscal year has been automatically created in a Disabled state to maintain consistency with the previous fiscal year's status.,"Фінансовий рік автоматично створено у стані ""Вимкнено"", щоб забезпечити узгодженість зі статусом попереднього фінансового року.",
The folio numbers are not matching,Номери фоліо не збігаються,
"The following Items, having Putaway Rules, could not be accomodated:","Наступні товари, що мають правила прийому на зберігання, не можуть бути враховані:",
The following Purchase Invoices are not submitted:,Наступні рахунки-фактури на придбання не подаються:,
The following assets have failed to automatically post depreciation entries: {0},Для таких активів не вдалося автоматично внести записи амортизації: {0},
"The following batches are expired, please restock them:  {0}","Термін придатності наступних партій закінчився, будь ласка, поповніть запаси:<br> {0}",
The following cancelled repost entries exist for {0}:{1}Kindly delete these entries before continuing.,"Для <b>{0}</b> існують такі скасовані записи повторної публікації:<br><br> {1}<br><br> Будь ласка, видаліть ці записи, перш ніж продовжити.",
The following deleted attributes exist in Variants but not in the Template. You can either delete the Variants or keep the attribute(s) in template.,"Наведені нижче видалені атрибути існують у варіантах, але не в шаблоні. Ви можете або видалити варіанти, або зберегти атрибут(и) в шаблоні.",
The following employees are currently still reporting to {0}:,Наступні співробітники наразі все ще звітують перед {0}:,
The following invalid Pricing Rules are deleted:,Наступні недійсні Правила ціноутворення видаляються:,
The following records needs to be created before we can import your file.,"Наступні записи потрібно створити, перш ніж ми зможемо імпортувати ваш файл.",
The following rows are duplicates:,Наступні рядки є дублікатами:,
The following serial numbers were created: <br><br> {0},Були створені такі серійні номери: <br><br> {0},
The following {0} were created: {1},Було створено такі {0}: {1},
The gross weight of the package. Usually net weight + packaging material weight. (for print),Вага брутто упаковки. Зазвичай вага нетто + вага пакувального матеріалу. (для друку),
The holiday on {0} is not between From Date and To Date,Свято {0} не знаходиться між датою початку та датою завершення,
The item referenced by {0} - {1} is already invoiced,"Позиція, на яку посилається {0} - {1}, вже виставлена",
The item {item} is not marked as {type_of} item. You can enable it as {type_of} item from its Item master.,Елемент {item} не позначено як {type_of}. Ви можете ввімкнути його як {type_of} з його основного каталогу елементів.,
The items {0} and {1} are present in the following {2} :,Елементи {0} та {1} присутні в наступному {2}:,
The items {items} are not marked as {type_of} item. You can enable them as {type_of} item from their Item masters.,Елементи {items} не позначено як {type_of}. Ви можете ввімкнути їх як {type_of} з їхніх основних елементів.,
The job card {0} is in {1} state and you cannot complete.,"Картка вакансії {0} перебуває у стані {1}, і ви не можете її завершити.",
The job card {0} is in {1} state and you cannot start it again.,"Картка вакансії {0} перебуває у стані {1}, і ви не можете її знову запустити.",
The last scanned warehouse has been cleared and won't be set in the subsequently scanned items,"Останній сканований склад очищено, і він не буде встановлений у наступних сканованих елементах.",
The lowest tier must have a minimum spent amount of 0. Customers need to be part of a tier as soon as they are enrolled in the program.,Мінімальна сума витрат для найнижчого рівня повинна дорівнювати 0. Клієнти повинні стати частиною рівня одразу після реєстрації в програмі.,
The mapping configuration between two doctypes.,Конфігурація відображення між двома доктипами.,
"The meta description is an HTML attribute that provides a brief summary of a web page. Search engines such as Google often display the meta description in search results, which can influence click-through rates.","Метаопис - це атрибут HTML, який забезпечує короткий підсумок веб-сторінки. Такі пошукові системи, як Google, часто відображають метаопис у результатах пошуку, що може вплинути на рейтинг кліків.",
"The meta image is unique image representing the content of the page. Images for this Card should be at least 280px in width, and at least 150px in height.","Мета-зображення - це унікальне зображення, що представляє вміст сторінки. Зображення для цієї Картки повинні мати принаймні 280 пікселів у ширину та не менше 150 пікселів у висоту.",
The minimum distance between rows of plants for optimum growth,Мінімальна відстань між рядами рослин для оптимального зростання,
The minimum length between each plant in the field for optimum growth,Мінімальна довжина між кожною рослиною в полі для оптимального зростання,
The name of the institute for which you are setting up this system.,"Назва інституту, для якого ви встановлюєте цю систему.",
The name of your company for which you are setting up this system.,"Назва вашої компанії, для якої ви налаштовуєте цю систему.",
The name that will appear in Google Calendar,"Назва, яка з&#39;явиться в Календарі Google",
The net weight of this package. (calculated automatically as sum of net weight of items),Вага нетто цього посилки (розраховується автоматично як сума ваги нетто предметів),
The new BOM after replacement,Нова специфікація товару після заміни,
"The number of billing cycles for which the customer should be charged. For example, if a customer is buying a 1-year membership that should be billed on a monthly basis, this value should be 12.","Кількість платіжних циклів, за які клієнт повинен стягувати плату. Наприклад, якщо клієнт купує 1-річну підписку, яка повинна виставлятися щомісяця, ця вартість повинна становити 12.",
The number of free follow ups (Patient Encounters in valid days) allowed,Допускається кількість безкоштовних спостережень (зустрічі пацієнтів протягом діючих днів),
The number of shares and the share numbers are inconsistent,Кількість акцій та номери акцій не відповідають дійсності,
The operation {0} can not add multiple times,Операція {0} не може додаватися кілька разів,
The operation {0} can not be the sub operation,Операція {0} не може бути підоперацією,
The original invoice should be consolidated before or along with the return invoice.,Оригінальний рахунок-фактура має бути об’єднаний перед рахунком-фактурою-поверненням або разом із ним.,
The outstanding amount {0} in {1} is lesser than {2}. Updating the outstanding to this invoice.,Незаплачена сума {0} у {1} менша за {2}. Оновлення суми незаплаченої суми в цьому рахунку-фактурі.,
The page you are looking for is missing. This could be because it is moved or there is a typo in the link.,"Сторінка, яку ви шукаєте, відсутня. Можливо, вона була переміщена або у посиланні є помилка.",
